SurveyID,Segment_num,Video_time,GPS_time,PISCES_time,Species,Depth_m,Count,Segment_sum,MicroSub1,MicroSub2,Biocover1,Biocover2,Relief,Complexity,Hab_descrip,Species_Comments,SpeciesID,View Pass
H017-CA-V,3,0:01:44,10:37:05,10:36:17,Quillback rockfish,77,1,FALSE,M,M,bare,bare,,1,,,3989,1
H017-CA-V,7,0:03:47,10:39:08,10:38:20,Greenstriped rockfish,79,1,FALSE,M,M,bare,bare,,1,,ARH: checked,3990,1
H017-CA-V,11,0:05:33,10:40:54,10:40:06,Lingcod,80,1,FALSE,M,M,bare,bare,,1,,,3991,1
H017-CA-V,18,0:09:05,10:44:26,10:43:38,Greenstriped rockfish,82,1,FALSE,M,M,bare,bare,,1,,,3992,1
H017-CA-V,21,0:10:33,10:45:54,10:45:06,Lingcod,82,1,FALSE,M,B,bare,bare,,1,,,3993,1
H017-CA-V,21,0:10:40,10:46:01,10:45:13,Greenstriped rockfish,81,1,FALSE,M,M,bare,bare,,1,,,3994,1
H017-CA-V,21,0:10:50,10:46:11,10:45:23,Lingcod,81,1,FALSE,M,B,bare,bare,,2,,,3995,1
H017-CA-V,22,0:11:20,10:46:41,10:45:53,Greenstriped rockfish,82,1,FALSE,M,M,bare,bare,,1,,ARH: checked,3996,1
H017-CA-V,22,0:11:21,10:46:42,10:45:54,Greenstriped rockfish,82,1,FALSE,M,B,bare,bare,,1,,,3997,1
H017-CA-V,26,0:13:27,10:48:48,10:48:00,Quillback rockfish,86,1,FALSE,M,M,bare,bare,,1,,,3998,1
H017-CA-V,27,0:13:45,10:49:06,10:48:18,Greenstriped rockfish,85,1,FALSE,M,B,bare,bare,,1,,,3999,1
H017-CA-V,27,0:13:52,10:49:13,10:48:25,Greenstriped rockfish,85,1,FALSE,M,B,bare,bare,,2,,ARH: checked,4000,1
H017-CA-V,28,0:14:09,10:49:30,10:48:42,Greenstriped rockfish,85,1,FALSE,M,B,bare,bare,,2,,,4001,1
H017-CA-V,30,0:15:06,10:50:27,10:49:39,Quillback rockfish,85,1,FALSE,M,M,bare,bare,,1,,,4002,1
H017-CA-V,36,0:18:13,10:53:34,10:52:46,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4003,1
H017-CA-V,38,0:19:01,10:54:22,10:53:34,Greenstriped rockfish,93,1,FALSE,M,M,bare,bare,,1,,,5765,1
H017-CA-V,38,0:19:09,10:54:30,10:53:42,Greenstriped rockfish,93,1,FALSE,M,M,bare,bare,,1,,,5766,1
H017-CA-V,38,0:19:11,10:54:32,10:53:44,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,5767,1
H017-CA-V,38,0:19:13,10:54:34,10:53:46,Yelloweye rockfish,92,1,FALSE,M,B,bare,bare,,2,,ARH: checked,5768,1
H017-CA-V,40,0:20:21,10:55:42,10:54:54,Greenstriped rockfish,93,1,FALSE,M,M,bare,bare,,1,,,5769,1
H017-CA-V,42,0:21:15,10:56:36,10:55:48,Greenstriped rockfish,84,1,FALSE,M,B,bare,sponge,,2,,,5770,1
H017-CA-V,42,0:21:23,10:56:44,10:55:56,Quillback rockfish,83,1,FALSE,M,M,bare,bare,,1,,,5771,1
H017-CA-V,48,0:24:13,10:59:34,10:58:46,Greenstriped rockfish,86,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,5772,1
H018-CA-V,2,0:01:25,9:41:37,9:40:48,Greenstriped rockfish,94,1,FALSE,M,R,bare,bare,,1,,,4012,1
H018-CA-V,3,0:01:43,9:41:55,9:41:06,Greenstriped rockfish,94,1,FALSE,M,P,bare,bare,,1,,,4013,1
H018-CA-V,4,0:02:06,9:42:18,9:41:29,Quillback rockfish,93,1,FALSE,B,M,bare,bare,,2,,,4014,1
H018-CA-V,5,0:02:43,9:42:55,9:42:06,Greenstriped rockfish,90,1,FALSE,M,M,bare,bare,,1,,,4015,1
H018-CA-V,7,0:03:42,9:43:54,9:43:05,Greenstriped rockfish,85,1,FALSE,M,B,bare,bare,,2,,,4016,1
H018-CA-V,8,0:04:01,9:44:13,9:43:24,Rockfish uniden.,84,1,FALSE,R,M,bare,bare,,1,,IDC: changed from QB to unid. Fish; ARH: possible KG or rockfish,4017,1
H018-CA-V,8,0:04:25,9:44:37,9:43:48,Greenstriped rockfish,81,1,FALSE,B,M,bare,bare,,2,scattered sponge,,4018,1
H018-CA-V,9,0:04:47,9:44:59,9:44:10,Greenstriped rockfish,80,1,FALSE,M,M,bare,bare,,1,,,5773,1
H018-CA-V,12,0:06:13,9:46:25,9:45:36,Greenstriped rockfish,85,1,FALSE,M,M,bare,bare,,1,,,5774,1
H018-CA-V,14,0:07:09,9:47:21,9:46:32,Quillback rockfish,83,1,FALSE,R,M,bare,sponge,,2,,,5775,1
H018-CA-V,15,0:07:33,9:47:45,9:46:56,Quillback rockfish,84,1,FALSE,M,M,bare,bare,,2,,,5776,1
H018-CA-V,15,0:07:41,9:47:53,9:47:04,Quillback rockfish,85,1,FALSE,R,M,bare,sponge,,3,,,5777,1
H018-CA-V,16,0:08:21,9:48:33,9:47:44,Greenstriped rockfish,85,1,FALSE,M,B,bare,bare,,2,,,5778,1
H018-CA-V,16,0:08:26,9:48:38,9:47:49,Greenstriped rockfish,86,1,FALSE,M,M,bare,bare,,1,,,6096,3
H018-CA-V,17,0:08:41,9:48:53,9:48:04,Quillback rockfish,85,1,FALSE,M,B,bare,bare,,2,,,5779,1
H018-CA-V,17,0:08:44,9:48:56,9:48:07,Quillback rockfish,84,1,FALSE,M,B,bare,bare,,2,,,5780,1
H018-CA-V,18,0:09:16,9:49:28,9:48:39,Quillback rockfish,82,1,FALSE,R,R,bare,bare,,2,,,5781,1
H018-CA-V,18,0:09:21,9:49:33,9:48:44,Quillback rockfish,82,1,FALSE,R,R,bare,bare,,2,,,5782,1
H018-CA-V,18,0:09:29,9:49:41,9:48:52,Yelloweye rockfish,82,1,FALSE,R,R,sponge,bare,,3,,,5783,1
H018-CA-V,19,0:09:41,9:49:53,9:49:04,Quillback rockfish,81,1,FALSE,R,R,bare,bare,,2,,,5784,1
H018-CA-V,19,0:09:43,9:49:55,9:49:06,Quillback rockfish,81,1,FALSE,R,M,bare,bare,,4,,IDC: Fixed Timestamp,5785,1
H018-CA-V,20,0:10:11,9:50:23,9:49:34,Yelloweye rockfish,80,1,FALSE,B,R,bare,bare,,4,,,5786,1
H018-CA-V,21,0:10:36,9:50:48,9:49:59,Quillback rockfish,80,1,FALSE,R,R,bare,sponge,,3,,,5787,1
H018-CA-V,42,0:21:06,10:01:18,10:00:29,Greenstriped rockfish,91,1,FALSE,M,M,bare,sponge,,1,,ARH: checked,5788,1
H018-CA-V,44,0:22:13,10:02:25,10:01:36,Quillback rockfish,91,1,FALSE,M,M,Rhabdocalyptus spp.,bare,,2,,,5789,1
H018-CA-V,45,0:22:36,10:02:48,10:01:59,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,2,,,5790,1
H018-CA-V,50,0:25:10,10:05:22,10:04:33,Yelloweye rockfish,86,1,FALSE,M,R,bare,sponge,,1,,,5791,1
H018-CA-V,51,0:25:42,10:05:54,10:05:05,Greenstriped rockfish,81,1,FALSE,M,B,Rhabdocalyptus spp.,bare,,3,,,5792,1
H018-CA-V,51,0:25:44,10:05:56,10:05:07,Quillback rockfish,81,1,FALSE,B,M,bare,bare,,4,,,5793,1
H018-CA-V,51,0:25:46,10:05:58,10:05:09,Greenstriped rockfish,81,1,FALSE,M,B,bare,bare,,3,,,5794,1
H018-CA-V,56,0:28:05,10:08:17,10:07:28,Yelloweye rockfish,72,1,FALSE,M,B,bare,bare,,2,,,5795,1
H022-CA-V,2,0:01:07,13:50:34,13:49:48,Quillback rockfish,50,1,FALSE,R,R,bare,anemone,,3,,,5505,1
H022-CA-V,2,0:01:29,13:50:56,13:50:10,Quillback rockfish,50,1,FALSE,M,M,encrusting organism complex,anemone,,2,,,5506,1
H022-CA-V,3,0:01:41,13:51:08,13:50:22,Kelp greenling,50,1,FALSE,M,R,anemone,bare,,3,,,5507,1
H022-CA-V,3,0:02:01,13:51:28,13:50:42,Puget Sound rockfish,53,1,FALSE,R,B,anemone,anemone,,4,,,5508,1
H022-CA-V,3,0:01:49,13:51:16,13:50:30,Quillback rockfish,49,1,FALSE,M,R,anemone,bare,,3,,,6097,1
H022-CA-V,4,0:02:04,13:51:31,13:50:45,Puget Sound rockfish,53,17,FALSE,B,R,anemone,anemone,,4,,Just a best estimate on numbers,5509,1
H022-CA-V,4,0:02:05,13:51:32,13:50:46,Quillback rockfish,53,2,FALSE,B,R,anemone,anemone,,4,,,5510,1
H022-CA-V,4,0:02:09,13:51:36,13:50:50,Puget Sound rockfish,54,2,FALSE,B,R,anemone,anemone,,4,,,5511,1
H022-CA-V,4,0:02:14,13:51:41,13:50:55,Quillback rockfish,55,1,FALSE,B,R,anemone,anemone,,4,,,5512,1
H022-CA-V,4,0:02:19,13:51:46,13:51:00,Puget Sound rockfish,55,1,FALSE,B,R,anemone,bare,,3,,,5513,1
H022-CA-V,4,0:02:26,13:51:53,13:51:07,Puget Sound rockfish,55,2,FALSE,R,B,anemone,bare,,3,,,5514,1
H022-CA-V,4,0:02:17,13:51:44,13:50:58,Lingcod,55,1,FALSE,B,R,anemone,anemone,,4,,,5515,1
H022-CA-V,4,0:02:29,13:51:56,13:51:10,Puget Sound rockfish,56,2,FALSE,B,R,anemone,bare,,4,,,5516,1
H022-CA-V,5,0:02:46,13:52:13,13:51:27,Puget Sound rockfish,57,1,FALSE,R,M,bare,anemone,,3,,,5517,1
H022-CA-V,8,0:04:03,13:53:30,13:52:44,Kelp greenling,70,1,FALSE,B,M,anemone,bare,,4,,,5798,1
H022-CA-V,8,0:04:16,13:53:43,13:52:57,Puget Sound rockfish,70,1,FALSE,B,B,anemone,bare,,4,,,5799,1
H022-CA-V,8,0:04:21,13:53:48,13:53:02,Puget Sound rockfish,70,1,FALSE,B,B,anemone,bare,,3,,,5800,1
H022-CA-V,8,0:04:24,13:53:51,13:53:05,Puget Sound rockfish,70,1,FALSE,R,M,sponge,bare,,2,,,5801,1
H022-CA-V,11,0:05:31,13:54:58,13:54:12,Lingcod,68,1,FALSE,M,R,sponge,anemone,,3,,,5522,1
H022-CA-V,27,0:13:48,14:03:15,14:02:29,Puget Sound rockfish,99,1,FALSE,M,B,scallops,bare,,2,,,5523,1
H022-CA-V,28,0:14:08,14:03:35,14:02:49,Quillback rockfish,99,1,FALSE,M,M,scallops,bare,,2,,,5524,1
H022-CA-V,30,0:15:20,14:04:47,14:04:01,Quillback rockfish,99,1,FALSE,R,S,bare,bryozoans,,2,scattered scallops,,5525,1
H022-CA-V,32,0:16:16,14:05:43,14:04:57,Canary rockfish,99,1,FALSE,M,M,bare,bare,,1,,,5526,1
H022-CA-V,33,0:16:59,14:06:26,14:05:40,Canary rockfish,97,1,FALSE,M,C,bare,scallops,,2,,,5527,1
H022-CA-V,34,0:17:01,14:06:28,14:05:42,Canary rockfish,97,1,FALSE,M,C,bare,scallops,,1,,,5528,1
H022-CA-V,71,0:35:55,14:25:22,14:24:36,Quillback rockfish,71,1,FALSE,R,R,bare,bare,,3,,,5529,1
H022-CA-V,71,0:35:58,14:25:25,14:24:39,Quillback rockfish,71,1,FALSE,R,R,bare,bare,,3,,,5530,1
H022-CA-V,72,0:36:00,14:25:27,14:24:41,Quillback rockfish,72,1,FALSE,R,R,bare,sponge,,3,,,5533,1
H022-CA-V,72,0:36:02,14:25:29,14:24:43,Quillback rockfish,72,1,FALSE,R,R,bare,bare,,3,,,5534,1
H025-CA-V,8,0:04:03,14:35:23,14:34:37,Puget Sound rockfish,72,1,FALSE,R,R,bare,scallops,,1,,,5535,1
H025-CA-V,12,0:06:06,14:37:26,14:36:40,Red Irish Lord,61,1,FALSE,R,R,bare,bare,,2,,,5536,1
H025-CA-V,13,0:06:46,14:38:06,14:37:20,Puget Sound rockfish,58,1,FALSE,R,R,bare,bare,,2,,,5537,1
H025-CA-V,14,0:07:04,14:38:24,14:37:38,Puget Sound rockfish,59,1,FALSE,R,M,bare,bare,,2,,,5538,1
H025-CA-V,14,0:07:06,14:38:26,14:37:40,Puget Sound rockfish,59,1,FALSE,R,M,bare,bare,,2,,,5539,1
H025-CA-V,17,0:08:55,14:40:15,14:39:29,Puget Sound rockfish,62,1,FALSE,R,R,bare,bare,,2,,,5540,1
H025-CA-V,17,0:08:59,14:40:19,14:39:33,Quillback rockfish,61,1,FALSE,R,R,bare,bare,,3,,,5541,1
H025-CA-V,18,0:09:11,14:40:31,14:39:45,Quillback rockfish,61,1,FALSE,R,R,bare,bare,,2,,,5542,1
H025-CA-V,25,0:12:44,14:44:04,14:43:18,Puget Sound rockfish,69,1,FALSE,R,R,bare,bare,,2,,,5543,1
H025-CA-V,27,0:13:57,14:45:17,14:44:31,Unidentified fish,67,1,FALSE,R,R,bare,bare,,2,,IDC: Changed from Puget to unid. Fish; ARH: checked,5544,1
H025-CA-V,28,0:14:07,14:45:27,14:44:41,Quillback rockfish,66,1,FALSE,R,R,bare,bare,,3,,,5545,1
H025-CA-V,28,0:14:13,14:45:33,14:44:47,Rockfish uniden.,66,1,FALSE,R,R,bare,bare,,3,,IDC: Changed from Greenstriped to Rockfish Unid,5546,1
H025-CA-V,29,0:14:30,14:45:50,14:45:04,Rockfish uniden.,67,1,FALSE,R,H,bare,bare,,2,,,5548,1
H025-CA-V,29,0:14:35,14:45:55,14:45:09,Quillback rockfish,67,1,FALSE,R,H,bare,bare,,1,,,5549,1
H025-CA-V,29,0:14:43,14:46:03,14:45:17,Rockfish uniden.,68,1,FALSE,R,H,bare,bare,,1,,,5550,1
H025-CA-V,29,0:14:47,14:46:07,14:45:21,Canary rockfish,69,1,FALSE,R,H,bare,bare,,2,,"ARH: checked, changed from yelloweye",5551,1
H025-CA-V,29,0:14:51,14:46:11,14:45:25,Quillback rockfish,69,1,FALSE,R,H,bare,bare,,1,,,5552,1
H025-CA-V,30,0:15:16,14:46:36,14:45:50,Lingcod,72,1,FALSE,M,H,bare,scallops,,1,,ARH: checked,5553,1
H025-CA-V,38,0:19:00,14:50:20,14:49:34,Hexagrammid uniden.,72,1,FALSE,M,C,bare,bare,,2,,way off to left; ARH: changed from kelp greenling,5555,1
H025-CA-V,39,0:19:56,14:51:16,14:50:30,Lingcod,76,1,FALSE,M,R,bare,bare,,2,,ARH: checked,5556,1
H025-CA-V,41,0:20:51,14:52:11,14:51:25,Quillback rockfish,81,1,FALSE,M,C,bare,bare,,3,,,5557,1
H028-CA-V,2,0:01:14,16:31:23,16:30:38,Greenstriped rockfish,94,1,FALSE,M,M,bare,bare,,1,,,4397,1
H028-CA-V,3,0:01:31,16:31:40,16:30:55,Quillback rockfish,93,1,FALSE,M,M,bare,bare,,1,,,4398,1
H028-CA-V,3,0:01:53,16:32:02,16:31:17,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4399,1
H028-CA-V,13,0:06:33,16:36:42,16:35:57,Greenstriped rockfish,83,1,FALSE,M,M,bare,bare,,1,,,4401,1
H028-CA-V,13,0:06:35,16:36:44,16:35:59,Quillback rockfish,83,1,FALSE,M,R,bare,bare,,2,,,4402,1
H028-CA-V,13,0:06:38,16:36:47,16:36:02,Greenstriped rockfish,83,1,FALSE,M,R,bare,bare,,2,,,4403,1
H028-CA-V,15,0:07:31,16:37:40,16:36:55,Quillback rockfish,83,2,FALSE,R,M,bare,bare,,2,,,4404,1
H028-CA-V,15,0:07:48,16:37:57,16:37:12,Greenstriped rockfish,84,1,FALSE,R,M,bare,bare,,2,,,4405,1
H028-CA-V,16,0:08:13,16:38:22,16:37:37,Quillback rockfish,85,3,FALSE,R,R,bare,bare,,2,,IDC: First QB at 08:11VT; Second and third 08:13VT,4406,1
H028-CA-V,16,0:08:21,16:38:30,16:37:45,Quillback rockfish,85,1,FALSE,R,R,bare,bare,,2,,,4407,1
H028-CA-V,17,0:08:38,16:38:47,16:38:02,Yelloweye rockfish,88,1,FALSE,R,B,bare,bare,,2,,IDC: fixed timestamp; ARH: checked,4408,1
H028-CA-V,17,0:08:47,16:38:56,16:38:11,Yelloweye rockfish,88,1,FALSE,R,B,bare,bare,,3,,IDC: fixed timestamp; ARH: checked,4409,1
H028-CA-V,17,0:08:47,16:38:56,16:38:11,Yelloweye rockfish,88,1,FALSE,R,B,bare,bare,,3,,IDC: fixed timestamp; ARH: checked,4410,1
H028-CA-V,18,0:09:15,16:39:24,16:38:39,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,4411,1
H028-CA-V,18,0:09:25,16:39:34,16:38:49,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,,4412,1
H028-CA-V,19,0:09:58,16:40:07,16:39:22,Lingcod,90,1,FALSE,M,M,bare,bare,,1,,,4413,1
H028-CA-V,30,0:15:05,16:45:14,16:44:29,Greenstriped rockfish,89,1,FALSE,M,M,bare,bare,,1,,ARH: checked,4414,1
H028-CA-V,33,0:16:42,16:46:51,16:46:06,Yelloweye rockfish,91,1,FALSE,M,B,bare,bare,,3,,,4415,1
H028-CA-V,34,0:17:11,16:47:20,16:46:35,Quillback rockfish,91,1,FALSE,M,M,bare,bare,,1,,,4416,1
H028-CA-V,34,0:17:13,16:47:22,16:46:37,Quillback rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4417,1
H028-CA-V,34,0:17:14,16:47:23,16:46:38,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4418,1
H028-CA-V,35,0:17:30,16:47:39,16:46:54,Greenstriped rockfish,92,1,FALSE,M,C,bare,bare,,1,,,4419,1
H028-CA-V,36,0:18:14,16:48:23,16:47:38,crab/shrimp pot,89,1,FALSE,M,M,bare,bare,,1,Crab pot,,5749,1
H028-CA-V,40,0:20:06,16:50:15,16:49:30,Greenstriped rockfish,84,1,FALSE,M,M,bare,bare,,1,,,4420,1
H028-CA-V,42,0:21:00,16:51:09,16:50:24,Greenstriped rockfish,82,1,FALSE,M,M,bare,Rhabdocalyptus spp.,,1,,,4421,1
H028-CA-V,44,0:22:11,16:52:20,16:51:35,Quillback rockfish,81,1,FALSE,B,M,bare,bare,,1,,,4422,1
H028-CA-V,44,0:22:23,16:52:32,16:51:47,Yelloweye rockfish,80,1,FALSE,B,M,bare,bare,,3,,ARH: checked,4423,1
H028-CA-V,54,0:27:21,16:57:30,16:56:45,Yelloweye rockfish,78,1,FALSE,R,B,bare,bare,,3,,IDC: Fixed timestamp,4424,1
H028-CA-V,55,0:27:46,16:57:55,16:57:10,Quillback rockfish,80,1,FALSE,R,R,bare,bare,,2,,,4425,1
H028-CA-V,56,0:28:18,16:58:27,16:57:42,Yelloweye rockfish,82,2,FALSE,R,R,bare,bare,,3,,,4426,1
H028-CA-V,56,0:28:26,16:58:35,16:57:50,Yelloweye rockfish,82,1,FALSE,R,R,bare,bare,,3,,IDC: Fixed Timestamp,4427,1
H028-CA-V,59,0:29:43,16:59:52,16:59:07,Yelloweye rockfish,77,1,FALSE,R,B,bare,bare,,4,,under rock at lower left,4428,1
H028-CA-V,59,0:29:44,16:59:53,16:59:08,Greenstriped rockfish,77,1,FALSE,B,R,bare,bare,,3,,IDC: Changed Timestamp from 49:44,4429,1
H028-CA-V,59,0:29:57,17:00:06,16:59:21,Greenstriped rockfish,76,1,FALSE,R,M,bare,bare,,2,,,4430,1
H028-CA-V,60,0:30:10,17:00:19,16:59:34,Greenstriped rockfish,74,1,FALSE,M,M,bare,bare,,1,,,4431,1
H028-CA-V,60,0:30:25,17:00:34,16:59:49,Greenstriped rockfish,73,1,FALSE,M,M,bare,bare,,1,Resting on driftwood,,4432,1
H029-CA-V,10,0:05:10,10:35:03,10:35:08,Yelloweye rockfish,77,1,FALSE,R,R,bare,sponge,,1,,IDC: Fixed timestamp,4531,1
H029-CA-V,15,0:07:51,10:37:44,10:37:49,Quillback rockfish,71,1,FALSE,R,R,bare,sponge,,1,,,4532,1
H029-CA-V,31,0:15:31,10:45:24,10:45:29,Yelloweye rockfish,78,1,FALSE,R,R,bare,bare,,3,,IDC: fixed timestamp,4533,1
H029-CA-V,44,0:22:11,10:52:04,10:52:09,Lingcod,79,1,FALSE,M,M,bare,bare,,1,,,4534,1
H029-CA-V,44,0:22:27,10:52:20,10:52:25,Lingcod,77,1,FALSE,M,C,bare,bare,,1,,ARH: checked,4535,1
H030-CA-V,12,0:14:48,15:07:33,15:06:47,Yelloweye rockfish,144,1,FALSE,M,M,bare,debris,,1,Tree Limb,,5751,3
H030-CA-V,27,0:22:11,15:14:56,15:14:10,Yelloweye rockfish,144,1,FALSE,R,R,bare,sponge,,2,,ARH: checked,4047,1
H030-CA-V,28,0:22:40,15:15:25,15:14:39,Yelloweye rockfish,139,1,FALSE,R,R,bare,sponge,,3,,ARH: checked,4048,1
H030-CA-V,28,0:22:50,15:15:35,15:14:49,Quillback rockfish,137,1,FALSE,M,M,bare,sponge,,3,,,4049,1
H030-CA-V,30,0:23:35,15:16:20,15:15:34,Quillback rockfish,126,1,FALSE,R,R,bare,bare,,3,,,4050,1
H030-CA-V,30,0:23:53,15:16:38,15:15:52,Yelloweye rockfish,122,1,FALSE,R,B,bare,bare,,3,,,4051,1
H030-CA-V,31,0:24:13,15:16:58,15:16:12,Greenstriped rockfish,120,1,FALSE,M,B,bare,bare,,3,,ARH: checked,4052,1
H030-CA-V,34,0:25:49,15:18:34,15:17:48,Greenstriped rockfish,116,1,FALSE,M,B,bare,bare,,2,,,4053,1
H030-CA-V,34,0:25:50,15:18:35,15:17:49,Yelloweye rockfish,116,1,FALSE,M,B,bare,bare,,2,,,4054,1
H030-CA-V,34,0:25:55,15:18:40,15:17:54,Quillback rockfish,116,1,FALSE,M,B,bare,bare,,2,,,4055,1
H030-CA-V,36,0:26:37,15:19:22,15:18:36,Greenstriped rockfish,113,1,FALSE,M,C,bare,debris,,2,Dead Sponge,,4056,1
H030-CA-V,37,0:27:04,15:19:49,15:19:03,Quillback rockfish,109,1,FALSE,M,M,debris,bare,,1,Dead Sponge,,4057,1
H030-CA-V,37,0:27:14,15:19:59,15:19:13,Rockfish uniden.,108,1,FALSE,M,M,debris,bare,,1,Dead Sponge,"ARH: checked, changed from greenstriped",4058,1
H030-CA-V,37,0:27:29,15:20:14,15:19:28,Rockfish uniden.,108,1,FALSE,M,M,debris,bare,,1,Dead Sponge,IDC:changed from QB,4060,1
H030-CA-V,39,0:28:19,15:21:04,15:20:18,Greenstriped rockfish,106,1,FALSE,M,M,bare,debris,,1,Dead Sponge,Hiding in dead sponge; ARH: checked,4061,1
H030-CA-V,46,0:31:28,15:24:13,15:23:27,Quillback rockfish,93,1,FALSE,R,R,bare,bare,,2,,,5752,3
H030-CA-V,47,0:32:00,15:24:45,15:23:59,Quillback rockfish,84,1,FALSE,R,R,bare,sponge,,2,,,4062,1
H030-CA-V,49,0:33:23,15:26:08,15:25:22,Yelloweye rockfish,99,1,FALSE,R,R,bare,sponge,,2,,,4063,1
H030-CA-V,58,0:37:36,15:30:21,15:29:35,Greenstriped rockfish,134,1,FALSE,M,R,bare,bare,,3,,,4064,1
H030-CA-V,58,0:37:49,15:30:34,15:29:48,Quillback rockfish,132,1,FALSE,M,M,bare,bare,,2,,,4065,1
H032-CA-V,1,0:00:45,13:31:46,13:30:59,Greenstriped rockfish,112,1,FALSE,M,P,bare,bare,,1,,,4067,1
H032-CA-V,4,0:02:05,13:33:06,13:32:19,Quillback rockfish,112,1,FALSE,R,R,bare,bare,,2,,,4068,1
H032-CA-V,5,0:02:41,13:33:42,13:32:55,Greenstriped rockfish,112,1,FALSE,M,B,bare,bare,,1,,IDC: fixed timestamp,4069,1
H032-CA-V,6,0:03:24,13:34:25,13:33:38,Yelloweye rockfish,113,1,FALSE,R,M,bare,bare,,3,,,4070,1
H032-CA-V,7,0:03:42,13:34:43,13:33:56,Greenstriped rockfish,111,1,FALSE,R,M,bare,bare,,2,,,5753,3
H032-CA-V,21,0:10:47,13:41:48,13:41:01,Greenstriped rockfish,101,1,FALSE,R,R,bare,bare,,1,,,4071,1
H032-CA-V,26,0:13:21,13:44:22,13:43:35,Yelloweye rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4072,1
H032-CA-V,26,0:13:22,13:44:23,13:43:36,Yelloweye rockfish,93,1,FALSE,M,M,bare,bare,,1,,,4073,1
H032-CA-V,27,0:13:32,13:44:33,13:43:46,Greenstriped rockfish,95,1,FALSE,M,M,bare,bare,,1,,IDC: fixed timestamp,4074,1
H032-CA-V,37,0:18:46,13:49:47,13:49:00,Quillback rockfish,88,1,FALSE,R,R,bare,bare,,2,,,4075,1
H032-CA-V,37,0:18:50,13:49:51,13:49:04,Quillback rockfish,88,1,FALSE,R,R,bare,bare,,2,,,4076,1
H032-CA-V,37,0:18:54,13:49:55,13:49:08,Quillback rockfish,88,1,FALSE,R,R,bare,bare,,2,,,4077,1
H032-CA-V,42,0:21:21,13:52:22,13:51:35,Greenstriped rockfish,83,1,FALSE,R,R,bare,bare,,1,,,4079,1
H032-CA-V,53,0:27:01,13:58:02,13:57:15,Quillback rockfish,85,1,FALSE,R,M,bare,bare,,2,,IDC: Moved to correct segment; fixed timestamp,4080,1
H032-CA-V,55,0:27:50,13:58:51,13:58:04,Yelloweye rockfish,90,1,FALSE,R,R,bare,bare,,1,,,4081,1
H032-CA-V,56,0:28:07,13:59:08,13:58:21,Greenstriped rockfish,90,1,FALSE,R,R,bare,bare,,1,,,4082,1
H032-CA-V,62,0:31:09,14:02:10,14:01:23,Greenstriped rockfish,76,1,FALSE,M,P,bare,bare,,1,,ARH: checked,4083,1
H032-CA-V,63,0:31:49,14:02:50,14:02:03,Yelloweye rockfish,69,1,FALSE,R,C,bare,bare,,3,,,4084,1
H032-CA-V,63,0:31:49,14:02:50,14:02:03,Quillback rockfish,69,2,FALSE,R,C,bare,bare,,3,,,4085,1
H032-CA-V,63,0:31:50,14:02:51,14:02:04,Quillback rockfish,69,1,FALSE,R,C,bare,bare,,3,,,4086,1
H034-CA-V,1,0:00:41,12:30:35,12:29:47,Lingcod,92,1,FALSE,M,M,bare,bare,,1,,,4433,1
H034-CA-V,1,0:00:42,12:30:36,12:29:48,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4434,1
H034-CA-V,1,0:00:58,12:30:52,12:30:04,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4435,1
H034-CA-V,2,0:01:15,12:31:09,12:30:21,Greenstriped rockfish,92,1,FALSE,M,M,bare,bare,,1,,,4436,1
H034-CA-V,6,0:03:13,12:33:07,12:32:19,Greenstriped rockfish,91,1,FALSE,M,M,bare,bare,,1,,,4437,1
H034-CA-V,22,0:11:07,12:41:01,12:40:13,Quillback rockfish,71,1,FALSE,R,R,bare,bare,,2,,,4438,1
H034-CA-V,22,0:11:23,12:41:17,12:40:29,Quillback rockfish,71,1,FALSE,M,R,bare,bare,,1,,,4439,1
H034-CA-V,22,0:11:28,12:41:22,12:40:34,Rockfish uniden.,71,1,FALSE,M,R,bare,bare,,2,,ARH: possible greenstriped,4440,1
H034-CA-V,23,0:11:32,12:41:26,12:40:38,Greenstriped rockfish,71,1,FALSE,M,R,bare,bare,,2,,IDC: Fixed Timestamp,4442,1
H034-CA-V,27,0:13:58,12:43:52,12:43:04,Yelloweye rockfish,64,1,FALSE,R,M,bare,bare,,2,,ARH: checked,4443,1
H034-CA-V,36,0:18:05,12:47:59,12:47:11,Quillback rockfish,64,2,FALSE,M,R,bare,bare,,2,,,4444,1
H034-CA-V,38,0:19:16,12:49:10,12:48:22,Greenstriped rockfish,64,1,FALSE,M,R,bare,bare,,2,,,4445,1
