SurveyID,Segment_num,Laser_width,Screen_width,Off_bottom,MacroSub1,MacroSub2,Biocover 1,Biocover 2,Hab_descrip,Video_time,GPS_time,PISCES_time,Lat_deg,Lat_decmin,Long_deg,Long_decmin,Depth,Habitat_Comments
Explore5,7,1.7,36,0,R,M,bare,sponge,3,0:03:00,154906,15:48:18,,,,,35,QB just out of capture zone
Explore5,8,1.5,36,0,R,R,encrusting organism complex,bare,2,0:03:30,154936,15:48:48,,,,,36,
Explore5,9,2.2,36,0,R,R,bare,encrusting organism complex,3,0:04:00,155006,15:49:18,,,,,36,
Explore5,10,0.7,36,0,M,R,bare,anemone,3,0:04:30,155036,15:49:48,,,,,38,
Explore5,11,1.5,36,0,R,M,encrusting organism complex,bare,3,0:05:00,155106,15:50:18,,,,,38,
Explore5,12,1.1,36,0,M,R,bare,anemone,3,0:05:30,155136,15:50:48,,,,,39,
Explore5,13,1.9,36,0,M,R,bare,sponge,2,0:06:00,155206,15:51:18,,,,,40,primarily seems to be dead sponge
Explore5,14,1.2,36,0,R,R,encrusting organism complex,encrusting organism complex,2,0:06:30,155236,15:51:48,,,,,40,
Explore5,15,1.5,36,0,R,B,bare,encrusting organism complex,2,0:07:00,155306,15:52:18,,,,,41,
Explore5,16,1.9,36,0,R,M,bare,bare,2,0:07:30,155336,15:52:48,,,,,41,
Explore5,17,1.0,36,0,M,R,bare,unidentified,2,0:08:00,155406,15:53:18,,,,,42,unidentified is possible Rhabdocalyptus or encrusted sponge debris
Explore5,18,1.2,36,0,R,M,bare,bare,2,0:08:30,155436,15:53:48,,,,,42,
Explore5,19,2.3,36,0,M,M,bare,bare,2,0:09:00,155506,15:54:18,,,,,44,
Explore5,20,1.0,36,0,M,R,bare,bare,2,0:09:30,155536,15:54:48,,,,,45,
Explore5,21,2.0,36,0,M,M,bare,bare,2,0:10:00,155606,15:55:18,,,,,46,
Explore5,22,2.2,36,0,M,B,bare,bare,2,0:10:30,155636,15:55:48,,,,,47,
Explore5,23,2.6,36,0,R,M,bare,bare,2,0:11:00,155706,15:56:18,,,,,48,
Explore5,24,1.9,36,0,M,M,bare,bare,2,0:11:30,155736,15:56:48,,,,,49,
Explore5,25,0.9,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:12:01,155807,15:57:19,,,,,51,
Explore5,26,1.2,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:12:30,155836,15:57:48,,,,,52,
Explore5,27,1.2,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:13:00,155906,15:58:18,,,,,54,
Explore5,28,2.5,36,0,M,P,bare,Rhabdocalyptus spp.,2,0:13:30,155936,15:58:48,,,,,55,
Explore5,29,2.3,36,0,M,R,bare,Rhabdocalyptus spp.,2,0:14:00,160006,15:59:18,,,,,56,
Explore5,30,1.9,36,0,M,P,bare,Rhabdocalyptus spp.,2,0:14:30,160036,15:59:48,,,,,57,
Explore5,31,2.2,36,0,M,R,bare,Rhabdocalyptus spp.,2,0:15:00,160106,16:00:18,,,,,57,
Explore5,32,2.3,36,0,M,R,bare,Rhabdocalyptus spp.,2,0:15:30,160136,16:00:48,,,,,59,
Explore5,33,0.7,36,0,R,R,bare,Rhabdocalyptus spp.,2,0:16:01,160207,16:01:19,,,,,61,
Explore5,34,1.7,36,0,M,P,bare,Rhabdocalyptus spp.,2,0:16:30,160236,16:01:48,,,,,61,
Explore5,35,0.9,36,0,R,M,sponge,bare,2,0:17:04,160310,16:02:22,,,,,61,Habitat data taken at 17:04VT (16:02:22PT) for better laser measurements; changed segment time from 17:02 to 17:04
Explore5,36,0.7,36,0,M,B,sponge,bare,2,0:17:30,160336,16:02:48,,,,,60,
Explore5,37,0.5,36,0,M,B,sponge,bare,2,0:18:00,160406,16:03:18,,,,,61,
Explore5,38,0.8,36,0,M,B,bare,sponge,2,0:18:30,160436,16:03:48,,,,,62,
Explore5,39,1.8,36,0,B,M,bare,sponge,2,0:19:01,160507,16:04:19,,,,,63,Habitat data taken at 19:01VT (16:04:19PT) to avoid taking laser measurements on fish; changed segment time from 19:00 to 19:01
Explore5,40,0.6,36,0,M,B,bare,sponge,2,0:19:30,160536,16:04:48,,,,,63,
Explore5,41,1.9,36,0,B,M,bare,sponge,2,0:20:00,160606,16:05:18,,,,,61,
Explore5,42,0.5,36,0,B,M,bare,sponge,2,0:20:30,160636,16:05:48,,,,,62,
Explore5,43,0.4,36,0,B,M,bare,sponge,2,0:21:02,160708,16:06:20,,,,,63,
Explore5,44,1.0,36,0,B,M,bare,sponge,2,0:21:31,160737,16:06:49,,,,,64,segment time changed from 21:30VT to 21:31VT to allow valid laser measurement
Explore5,45,0.7,36,0,B,M,bare,sponge,2,0:22:00,160806,16:07:18,,,,,61,
Explore5,46,1.1,36,0,B,B,bare,sponge,2,0:22:30,160836,16:07:48,,,,,61,
Explore5,47,1.5,36,0,R,R,bare,sponge,2,0:22:59,160905,16:08:17,,,,,59,Habitat data taken at 22:59VT (16:08:17PT) to avoid taking laser measurements on fish; changed segment time from 23:00 to 22:59
Explore5,48,1.1,36,0,R,R,bare,bare,2,0:23:30,160936,16:08:48,,,,,58,
Explore5,49,1.8,36,0,R,R,bare,bare,2,0:24:00,161006,16:09:18,,,,,58,
Explore5,50,1.5,36,0,R,R,bare,bare,3,0:24:30,161036,16:09:48,,,,,59,
Explore5,51,0.9,36,0,R,R,bare,sponge,2,0:25:00,161106,16:10:18,,,,,60,
Explore5,52,0.6,36,0,R,M,bare,bare,2,0:25:33,161139,16:10:51,,,,,62,Habitat data taken at 25:33VT (16:10:51PT) so that laser measurement could be taken; changed segment time from 25:30 to 25:33
Explore5,53,2.1,36,0,R,M,bare,bare,2,0:26:00,161206,16:11:18,,,,,63,
Explore5,54,0.8,36,0,R,M,bare,bare,2,0:26:30,161236,16:11:48,,,,,63,
Explore5,55,1.1,36,0,B,S,bare,bare,2,0:27:03,161309,16:12:21,,,,,64,Habitat data taken at 27:03VT (16:12:20PT) to take laser measurement; segment time changed from 27:00 t0 27:03
Explore5,56,1.0,36,0,R,R,bare,bare,3,0:27:30,161336,16:12:48,,,,,62,
Explore5,57,1.7,36,0,R,R,bare,bare,3,0:28:00,161406,16:13:18,,,,,60,
Explore5,58,0.4,36,0,R,R,bare,bare,3,0:28:25,161431,16:13:43,,,,,59,
Explore5,59,1.7,36,0,R,R,bare,bare,3,0:29:00,161506,16:14:18,,,,,55,
Explore5,60,2.0,36,0,R,R,bare,bare,3,0:29:30,161536,16:14:48,,,,,54,
Explore5,61,0.6,36,0,R,R,bare,bare,3,0:30:03,161609,16:15:21,,,,,54,habitat data taken at 30:03VT (16:15:21PT) to take laser measurements; segment time changed from 30:00 to 30:03
Explore5,62,0.6,36,0,R,R,bare,encrusting organism complex,3,0:30:30,161636,16:15:48,,,,,51,
Explore5,63,,,0,,,,,,0:31:00,161706,16:16:18,,,,,,end of transect
H010-CA-V,1,3.5,36,0,C,S,bare,bare,2,0:00:30,13:29:45,13:29:47,,,,,53,"in segments where shell hash isn't a listed substrate, still a major component throughout transect"
H010-CA-V,2,1.9,36,0,C,S,bare,bare,2,0:01:00,13:30:15,13:30:17,,,,,54,
H010-CA-V,3,2.2,36,0,C,H,bare,bare,2,0:01:30,13:30:45,13:30:47,,,,,54,really interesting donut-shaped bedrock feature at video time 0:01:41
H010-CA-V,4,5.5,36,0,S,P,bare,bare,2,0:02:00,13:31:15,13:31:17,,,,,55,
H010-CA-V,5,1.9,36,0,P,H,bare,bare,2,0:02:30,13:31:45,13:31:47,,,,,55,
H010-CA-V,6,1.5,36,0,C,S,bare,bare,2,0:03:00,13:32:15,13:32:17,,,,,54,
H010-CA-V,7,2.3,36,0,C,S,bare,bare,2,0:03:30,13:32:45,13:32:47,,,,,53,lots of shell hash
H010-CA-V,8,1.1,36,0,C,S,bare,bare,2,0:04:00,13:33:15,13:33:17,,,,,53,
H010-CA-V,9,2.1,36,0,C,H,bare,bare,2,0:04:30,13:33:45,13:33:47,,,,,53,
H010-CA-V,10,2.2,36,0,S,C,bare,bare,2,0:05:00,13:34:15,13:34:17,,,,,54,
H010-CA-V,11,1.8,36,0,C,H,bare,bare,2,0:05:30,13:34:45,13:34:47,,,,,55,
H010-CA-V,12,1.9,36,0,P,H,bare,bare,2,0:06:00,13:35:15,13:35:17,,,,,57,
H010-CA-V,13,2.0,36,0,P,H,bare,bare,2,0:06:30,13:35:45,13:35:47,,,,,58,
H010-CA-V,14,1.8,36,0,P,H,bare,bare,2,0:07:00,13:36:15,13:36:17,,,,,59,
H010-CA-V,15,1.8,36,0,C,H,bare,bare,2,0:07:30,13:36:45,13:36:47,,,,,59,
H010-CA-V,16,2.2,36,0,P,H,bare,bare,2,0:08:00,13:37:15,13:37:17,,,,,60,
H010-CA-V,17,2.3,36,0,H,P,bare,bare,2,0:08:30,13:37:45,13:37:47,,,,,61,
H010-CA-V,18,2.1,36,0,C,H,bare,bare,2,0:09:00,13:38:15,13:38:17,,,,,61,
H010-CA-V,19,1.9,36,0,P,H,bare,bare,2,0:09:30,13:38:45,13:38:47,,,,,62,
H010-CA-V,20,2.0,36,0,C,H,bare,barnacles,2,0:10:00,13:39:15,13:39:17,,,,,63,
H010-CA-V,21,1.7,36,0,C,H,bare,barnacles,2,0:10:30,13:39:45,13:39:47,,,,,64,
H010-CA-V,22,1.5,36,0,C,H,bare,bare,2,0:11:00,13:40:15,13:40:17,,,,,64,
H010-CA-V,23,1.8,36,0,C,H,bare,barnacles,2,0:11:31,13:40:46,13:40:48,,,,,66,
H010-CA-V,24,1.5,36,0,C,H,bare,barnacles,2,0:12:00,13:41:15,13:41:17,,,,,67,
H010-CA-V,25,1.1,36,0,B,C,bare,barnacles,2,0:12:30,13:41:45,13:41:47,,,,,67,
H010-CA-V,26,2.1,36,0,H,C,bare,bare,2,0:13:00,13:42:15,13:42:17,,,,,68,
H010-CA-V,27,1.2,36,0,C,H,bare,bare,2,0:13:30,13:42:45,13:42:47,,,,,68,
H010-CA-V,28,3.2,36,0,H,P,bare,bare,2,0:14:00,13:43:15,13:43:17,,,,,70,
H010-CA-V,29,1.7,36,0,C,H,bare,bare,2,0:14:30,13:43:45,13:43:47,,,,,71,
H010-CA-V,30,1.9,36,0,H,P,bare,bare,2,0:15:00,13:44:15,13:44:17,,,,,72,
H010-CA-V,31,1.6,36,0,C,H,bare,bare,2,0:15:30,13:44:45,13:44:47,,,,,73,
H010-CA-V,32,1.5,36,0,C,H,bare,bare,2,0:16:00,13:45:15,13:45:17,,,,,74,
H010-CA-V,33,1.6,36,0,H,P,bare,bare,2,0:16:30,13:45:45,13:45:47,,,,,76,
H010-CA-V,34,1.9,36,0,P,H,bare,bare,2,0:17:00,13:46:15,13:46:17,,,,,77,
H010-CA-V,35,1.9,36,0,P,H,bare,bare,2,0:17:30,13:46:45,13:46:47,,,,,77,
H010-CA-V,36,1.7,36,0,P,H,bare,bare,2,0:18:00,13:47:15,13:47:17,,,,,77,
H010-CA-V,37,2.6,36,0,P,H,bare,bare,2,0:18:30,13:47:45,13:47:47,,,,,78,
H010-CA-V,38,2.0,36,0,P,H,bare,bare,2,0:19:00,13:48:15,13:48:17,,,,,78,
H010-CA-V,39,1.8,36,0,P,H,bare,bare,2,0:19:30,13:48:45,13:48:47,,,,,78,
H010-CA-V,40,2.4,36,0,P,H,bare,bare,2,0:20:00,13:49:15,13:49:17,,,,,78,
H010-CA-V,41,2.2,36,0,P,H,bare,bare,2,0:20:30,13:49:45,13:49:47,,,,,77,
H010-CA-V,42,2.4,36,0,P,H,bare,bare,2,0:21:00,13:50:15,13:50:17,,,,,77,
H010-CA-V,43,1.7,36,0,P,H,bare,bare,2,0:21:30,13:50:45,13:50:47,,,,,77,
H010-CA-V,44,1.5,36,0,P,H,bare,bare,2,0:22:00,13:51:15,13:51:17,,,,,78,
H010-CA-V,45,1.4,36,0,P,H,bare,bare,2,0:22:30,13:51:45,13:51:47,,,,,78,
H010-CA-V,46,1.9,36,0,P,H,bare,bare,2,0:23:00,13:52:15,13:52:17,,,,,79,
H010-CA-V,47,2.0,36,0,P,H,bare,bare,2,0:23:30,13:52:45,13:52:47,,,,,80,
H010-CA-V,48,1.6,36,0,P,H,bare,bare,2,0:24:00,13:53:15,13:53:17,,,,,80,
H010-CA-V,49,1.5,36,0,P,H,bare,bare,2,0:24:30,13:53:45,13:53:47,,,,,81,
H010-CA-V,50,2.0,36,0,P,H,bare,bare,2,0:25:00,13:54:15,13:54:17,,,,,82,
H010-CA-V,51,1.7,36,0,P,H,bare,bare,2,0:25:30,13:54:45,13:54:47,,,,,82,
H010-CA-V,52,2.3,36,0,P,H,bare,bare,2,0:26:00,13:55:15,13:55:17,,,,,82,
H010-CA-V,53,2.3,36,0,H,P,bare,bare,2,0:26:30,13:55:45,13:55:47,,,,,80,
H010-CA-V,54,1.8,36,0,C,H,bare,bare,2,0:27:00,13:56:15,13:56:17,,,,,79,
H010-CA-V,55,1.5,36,0,R,R,bare,bare,2,0:27:30,13:56:45,13:56:47,,,,,77,
H010-CA-V,56,2.1,36,0,R,R,bare,bare,2,0:28:00,13:57:15,13:57:17,,,,,78,scattered scallops
H010-CA-V,57,2.8,36,0,H,P,bare,bare,2,0:28:30,13:57:45,13:57:47,,,,,80,
H010-CA-V,58,1.6,36,0,P,H,bare,bare,2,0:29:00,13:58:15,13:58:17,,,,,80,
H010-CA-V,59,1.8,36,0,P,H,bare,bare,2,0:29:30,13:58:45,13:58:47,,,,,81,
H010-CA-V,60,,,0,,,,,,0:30:00,13:59:15,13:59:17,,,,,,end of transect
H011-CA-V,1,0.6,36,0,C,H,bare,bare,2,0:00:30,14:45:43,14:45:46,,,,,56,
H011-CA-V,2,2.1,36,0,C,H,bare,bare,2,0:01:00,14:46:13,14:46:16,,,,,57,
H011-CA-V,3,2.7,36,0,C,H,bare,bryozoans,1,0:01:30,14:46:43,14:46:46,,,,,57,
H011-CA-V,4,2.8,36,0,C,H,bare,bryozoans,1,0:02:00,14:47:13,14:47:16,,,,,56,scattered pebbles
H011-CA-V,5,1.3,36,0,P,H,bare,bryozoans,1,0:02:30,14:47:43,14:47:46,,,,,56,scattered cobbles
H011-CA-V,6,1.0,36,0,P,H,bare,bryozoans,1,0:03:02,14:48:15,14:48:18,,,,,57,
H011-CA-V,7,1.6,36,0,C,H,bare,bryozoans,1,0:03:30,14:48:43,14:48:46,,,,,58,
H011-CA-V,8,2.4,36,0,C,H,bare,bryozoans,2,0:04:00,14:49:13,14:49:16,,,,,59,
H011-CA-V,9,1.3,36,0,H,P,bare,bryozoans,1,0:04:30,14:49:43,14:49:46,,,,,61,
H011-CA-V,10,5.7,36,0,P,H,bare,bryozoans,1,0:05:00,14:50:13,14:50:16,,,,,59,scattered cobbles
H011-CA-V,11,2.9,36,0,P,H,bare,bryozoans,1,0:05:30,14:50:43,14:50:46,,,,,58,scattered cobbles
H011-CA-V,12,1.8,36,0,P,H,bare,bryozoans,1,0:06:00,14:51:13,14:51:16,,,,,58,scattered cobbles
H011-CA-V,13,2.5,36,0,P,H,bare,bryozoans,1,0:06:30,14:51:43,14:51:46,,,,,58,scattered cobbles
H011-CA-V,14,2.2,36,0,P,H,bare,bryozoans,1,0:07:00,14:52:13,14:52:16,,,,,59,
H011-CA-V,15,1.4,36,0,P,H,bare,bryozoans,1,0:07:30,14:52:43,14:52:46,,,,,59,scattered cobbles
H011-CA-V,16,1.8,36,0,P,H,bare,bryozoans,1,0:08:00,14:53:13,14:53:16,,,,,60,scattered cobbles
H011-CA-V,17,2.4,36,0,P,H,bare,bryozoans,1,0:08:30,14:53:43,14:53:46,,,,,60,scattered cobbles
H011-CA-V,18,1.3,36,0,P,H,bare,bryozoans,1,0:09:00,14:54:13,14:54:16,,,,,60,scattered cobbles
H011-CA-V,19,1.9,36,0,P,H,bare,bryozoans,1,0:09:30,14:54:43,14:54:46,,,,,60,scattered cobbles
H011-CA-V,20,1.7,36,0,P,C,bare,bryozoans,1,0:10:00,14:55:13,14:55:16,,,,,60,scattered shell hash
H011-CA-V,21,2.2,36,0,P,C,bare,bryozoans,1,0:10:30,14:55:43,14:55:46,,,,,60,scattered shell hash
H011-CA-V,22,2.2,36,0,P,C,bare,bryozoans,1,0:11:00,14:56:13,14:56:16,,,,,59,scattered shell hash
H011-CA-V,23,2.4,36,0,P,P,bare,bare,1,0:11:30,14:56:43,14:56:46,,,,,59,"scattered cobbles, shell hash"
H011-CA-V,24,2.0,36,0,P,P,bare,bryozoans,1,0:12:00,14:57:13,14:57:16,,,,,59,"scattered cobbles, shell hash"
H011-CA-V,25,2.1,36,0,P,C,bare,bryozoans,1,0:12:30,14:57:43,14:57:46,,,,,59,scattered shell hash
H011-CA-V,26,1.4,36,0,C,P,bare,bryozoans,1,0:13:00,14:58:13,14:58:16,,,,,59,scattered shell hash
H011-CA-V,27,1.7,36,0,C,P,bare,bryozoans,1,0:13:30,14:58:43,14:58:46,,,,,60,scattered shell hash
H011-CA-V,28,1.1,36,0,P,H,bare,bryozoans,1,0:14:00,14:59:13,14:59:16,,,,,60,scattered cobble
H011-CA-V,29,1.7,36,0,P,H,bare,bryozoans,1,0:14:30,14:59:43,14:59:46,,,,,60,scattered cobble
H011-CA-V,30,3.6,36,0,P,C,bare,bryozoans,1,0:15:00,15:00:13,15:00:16,,,,,60,scattered shell hash
H011-CA-V,31,1.8,36,0,P,P,bare,bryozoans,1,0:15:30,15:00:43,15:00:46,,,,,59,"scattered cobbles, shell hash"
H011-CA-V,32,1.7,36,0,P,P,bare,bryozoans,1,0:16:00,15:01:13,15:01:16,,,,,59,"scattered cobbles, shell hash"
H011-CA-V,33,1.6,36,0,P,H,bare,bryozoans,1,0:16:30,15:01:43,15:01:46,,,,,59,scattered cobble
H011-CA-V,34,1.9,36,0,P,C,bare,bryozoans,1,0:17:00,15:02:13,15:02:16,,,,,58,scattered shell hash
H011-CA-V,35,1.9,36,0,P,C,bare,bryozoans,1,0:17:30,15:02:43,15:02:46,,,,,59,scattered shell hash
H011-CA-V,36,1.8,36,0,R,R,bare,barnacles,3,0:18:00,15:03:13,15:03:16,,,,,58,
H011-CA-V,37,0.7,36,0,P,C,bare,bryozoans,2,0:18:30,15:03:43,15:03:46,,,,,62,scattered shell hash
H011-CA-V,38,0.9,36,0,P,C,bare,bryozoans,2,0:19:00,15:04:13,15:04:16,,,,,62,scattered shell hash
H011-CA-V,39,1.6,36,0,P,C,bare,bryozoans,2,0:19:30,15:04:43,15:04:46,,,,,61,scattered shell hash
H011-CA-V,40,2.4,36,0,P,C,encrusting organism complex,bryozoans,2,0:20:00,15:05:13,15:05:16,,,,,61,scattered shell hash
H011-CA-V,41,1.8,36,0,P,P,bare,bryozoans,1,0:20:30,15:05:43,15:05:46,,,,,61,"scattered cobble hash, shell hash"
H011-CA-V,42,2.6,36,0,P,P,bare,bryozoans,1,0:21:00,15:06:13,15:06:16,,,,,60,"scattered shell hash, cobble"
H011-CA-V,43,1.4,36,0,P,P,bare,bryozoans,1,0:21:30,15:06:43,15:06:46,,,,,60,"scattered shell hash, cobble"
H011-CA-V,44,1.1,36,0,P,B,bare,bryozoans,1,0:22:00,15:07:13,15:07:16,,,,,60,"scattered barnacles, cobble"
H011-CA-V,45,1.4,36,0,P,P,bare,bryozoans,1,0:22:30,15:07:43,15:07:46,,,,,60,"scattered cobble hash, shell hash"
H011-CA-V,46,2.0,36,0,P,C,bare,bryozoans,1,0:23:00,15:08:13,15:08:16,,,,,60,scattered shell hash
H011-CA-V,47,1.9,36,0,C,B,bare,barnacles,1,0:23:30,15:08:43,15:08:46,,,,,59,"scattered shell hash, pebble"
H011-CA-V,48,1.3,36,0,C,P,bare,bryozoans,1,0:24:00,15:09:13,15:09:16,,,,,59,scattered shell hash
H011-CA-V,49,,,-1,,,,,,0:24:30,15:09:43,15:09:46,,,,,,
H011-CA-V,50,,,-1,,,,,,0:25:00,15:10:13,15:10:16,,,,,,
H011-CA-V,51,1.0,36,0,C,P,bare,bryozoans,1,0:25:33,15:10:46,15:10:49,,,,,59,scattered shell hash
H011-CA-V,52,1.2,36,0,P,C,bare,bryozoans,1,0:26:00,15:11:13,15:11:16,,,,,59,scattered shell hash
H011-CA-V,53,2.4,36,0,C,P,bare,bryozoans,1,0:26:30,15:11:43,15:11:46,,,,,58,scattered shell hash
H011-CA-V,54,1.5,36,0,C,P,bare,bryozoans,1,0:27:00,15:12:13,15:12:16,,,,,58,scattered shell hash
H011-CA-V,55,2.1,36,0,P,C,bare,bryozoans,1,0:27:30,15:12:43,15:12:46,,,,,58,scattered shell hash
H011-CA-V,56,1.3,36,0,C,P,bare,bryozoans,1,0:28:00,15:13:13,15:13:16,,,,,57,scattered shell hash
H011-CA-V,57,4.8,36,0,C,P,bare,bryozoans,1,0:28:30,15:13:43,15:13:46,,,,,57,scattered shell hash
H011-CA-V,58,1.0,36,0,C,P,bare,bryozoans,1,0:29:00,15:14:13,15:14:16,,,,,56,scattered shell hash
H011-CA-V,59,1.8,36,0,C,P,bare,bryozoans,1,0:29:30,15:14:43,15:14:46,,,,,56,scattered shell hash
H011-CA-V,60,1.5,36,0,C,H,bare,bryozoans,1,0:30:00,15:15:13,15:15:16,,,,,55,scattered pebble
H011-CA-V,61,1.9,36,0,C,H,bare,bryozoans,1,0:30:30,15:15:43,15:15:46,,,,,55,scattered shell hash
H011-CA-V,62,1.3,36,0,C,H,bare,bryozoans,1,0:31:00,15:16:13,15:16:16,,,,,55,scattered pebble
H011-CA-V,63,,,0,,,,,,0:31:30,15:16:43,15:16:46,,,,,,end of transect
H015-CA-P1,1,0.8,36,0,R,M,bare,bare,4,0:00:35,12:46:21,12:45:36,,,,,98,IDC: Changed time from 00:30VT to 00:35VT for better laser measurement; Crab pot lines 12:45:46 PT; 12:45:53 PT
H015-CA-P1,2,0.7,36,0,R,R,bare,barnacles,4,0:01:00,12:46:46,12:46:01,,,,,97,Crab pot line 12:46:24 PT
H015-CA-P1,3,2.1,36,0,R,M,bare,barnacles,4,0:01:30,12:47:16,12:46:31,,,,,97,
H015-CA-P1,4,0.7,36,0,R,M,bare,bare,4,0:02:00,12:47:46,12:47:01,,,,,97,
H015-CA-P1,5,0.7,36,0,R,R,bare,barnacles,4,0:02:35,12:48:21,12:47:36,,,,,99,Changed segment time from 2:30VT to 2:35VT for better laser measurements
H015-CA-P1,6,0.7,36,0,R,M,bare,sponge,3,0:03:05,12:48:51,12:48:06,,,,,99,Changed segment time from 3:00VT to 3:05VT for better laser measurements
H015-CA-P1,7,1.0,36,0,R,M,bare,bare,3,0:03:32,12:49:18,12:48:33,,,,,99,Changed segment time from 3:30VT to 3:32VT for better laser measurements; crab pot line 12:45:33 PT
H015-CA-P1,8,1.2,36,0,M,M,bare,bare,2,0:04:00,12:49:46,12:49:01,,,,,101,
H015-CA-P1,9,1.5,36,0,R,M,bare,barnacles,4,0:04:30,12:50:16,12:49:31,,,,,103,
H015-CA-P1,10,,,0,,,,,,0:05:00,12:50:46,12:50:01,,,,,,end of part 1
H015-CA-P2,1,2.9,36,0,R,M,bare,Rhabdocalyptus spp.,3,0:00:00,12:51:52,12:51:03,,,,,107,
H015-CA-P2,2,2.4,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:00:30,12:52:22,12:51:33,,,,,108,
H015-CA-P2,3,2.7,36,0,M,M,bare,bare,2,0:01:00,12:52:52,12:52:03,,,,,109,
H015-CA-P2,4,2.0,36,0,M,M,bare,bare,2,0:01:30,12:53:22,12:52:33,,,,,110,
H015-CA-P2,5,2.7,36,0,M,M,bare,bare,2,0:02:00,12:53:52,12:53:03,,,,,109,
H015-CA-P2,6,1.5,36,0,M,M,bare,bare,3,0:02:30,12:54:22,12:53:33,,,,,105,
H015-CA-P2,7,1.3,36,0,R,M,bare,bare,4,0:03:00,12:54:52,12:54:03,,,,,100,
H015-CA-P2,8,1.5,36,0,R,M,bare,bare,3,0:03:30,12:55:22,12:54:33,,,,,100,
H015-CA-P2,9,2.3,36,0,R,M,bare,bare,2,0:04:00,12:55:52,12:55:03,,,,,100,
H015-CA-P2,10,2.1,36,0,R,M,bare,bare,3,0:04:30,12:56:22,12:55:33,,,,,97,
H015-CA-P2,11,1.4,36,0,R,M,bare,Rhabdocalyptus spp.,3,0:05:00,12:56:52,12:56:03,,,,,96,
H015-CA-P2,12,0.5,36,0,R,R,encrusting organism complex,sponge,4,0:05:30,12:57:22,12:56:33,,,,,95,Changed segment time from 5:30VT to 5:28VT for better laser measurements
H015-CA-P2,13,0.8,36,0,R,M,bare,sponge,4,0:06:04,12:57:56,12:57:07,,,,,96,Changed segment time from 6:00VT to 6:04VT for better laser measurements
H015-CA-P2,14,1.8,36,0,R,M,bare,bare,4,0:06:30,12:58:22,12:57:33,,,,,97,
H015-CA-P2,15,1.4,36,0,R,M,bare,bare,4,0:07:00,12:58:52,12:58:03,,,,,98,
H015-CA-P2,16,1.5,36,0,R,M,bare,bare,3,0:07:30,12:59:22,12:58:33,,,,,100,
H015-CA-P2,17,1.5,36,0,R,M,bare,bare,3,0:08:00,12:59:52,12:59:03,,,,,98,
H015-CA-P2,18,1.0,36,0,M,M,bare,bare,2,0:08:30,13:00:22,12:59:33,,,,,90,
H015-CA-P2,19,1.0,36,0,M,M,bare,bare,2,0:09:00,13:00:52,13:00:03,,,,,87,
H015-CA-P2,20,2.0,36,0,M,M,bare,bare,2,0:09:30,13:01:22,13:00:33,,,,,88,
H015-CA-P2,21,1.8,36,0,M,M,bare,bare,2,0:10:00,13:01:52,13:01:03,,,,,89,
H015-CA-P2,22,2.5,36,0,M,M,bare,bare,2,0:10:30,13:02:22,13:01:33,,,,,90,
H015-CA-P2,23,2.1,36,0,M,M,bare,bare,2,0:11:00,13:02:52,13:02:03,,,,,91,
H015-CA-P2,24,2.7,36,0,M,M,bare,bare,2,0:11:30,13:03:22,13:02:33,,,,,94,
H015-CA-P2,25,0.8,36,0,M,M,bare,bare,2,0:12:00,13:03:52,13:03:03,,,,,97,
H015-CA-P2,26,2.1,36,0,M,M,bare,bare,2,0:12:30,13:04:22,13:03:33,,,,,99,
H015-CA-P2,27,3.6,36,0,S,M,bare,bare,2,0:13:00,13:04:52,13:04:03,,,,,102,
H015-CA-P2,28,1.4,36,0,M,M,bare,sponge,2,0:13:30,13:05:22,13:04:33,,,,,104,
H015-CA-P2,29,1.4,36,0,M,M,bare,sponge,2,0:14:00,13:05:52,13:05:03,,,,,104,
H015-CA-P2,30,3.0,36,0,M,M,bare,bare,2,0:14:30,13:06:22,13:05:33,,,,,101,
H015-CA-P2,31,0.9,36,0,M,M,Rhabdocalyptus spp.,bare,2,0:15:00,13:06:52,13:06:03,,,,,101,
H015-CA-P2,32,1.5,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:15:30,13:07:22,13:06:33,,,,,104,
H015-CA-P2,33,1.8,36,0,M,M,bare,sponge,2,0:16:00,13:07:52,13:07:03,,,,,108,
H015-CA-P2,34,1.3,36,0,M,M,bare,Rhabdocalyptus spp.,2,0:16:30,13:08:22,13:07:33,,,,,111,
H015-CA-P2,35,2.4,36,0,M,M,bare,sponge,2,0:17:00,13:08:52,13:08:03,,,,,114,
H015-CA-P2,36,1.1,36,0,M,M,bare,bare,2,0:17:30,13:09:22,13:08:33,,,,,117,
H015-CA-P2,37,1.0,36,0,M,M,bare,bare,2,0:18:00,13:09:52,13:09:03,,,,,120,
H015-CA-P2,38,2.9,36,0,M,M,bare,bare,2,0:18:30,13:10:22,13:09:33,,,,,121,
H015-CA-P2,39,1.4,36,0,M,M,bare,bare,2,0:19:00,13:10:52,13:10:03,,,,,121,
H015-CA-P2,40,1.3,36,0,M,M,bare,bare,2,0:19:30,13:11:22,13:10:33,,,,,116,
